"UMAP_1","UMAP_2","clusters","supertype_name"
5.15424296821864,1.064347205004,"LRP2.1","0239 Sst Chodl Gaba_2"
-0.390559041840716,1.73122590526035,"LRP1.0","0241 Sst Chodl Gaba_4"
0.0302067827752398,2.65645616992404,"LRP1.0","0241 Sst Chodl Gaba_4"
-1.98090734515874,1.59868424876621,"LRP1.0","0241 Sst Chodl Gaba_4"
6.59983823265346,0.282368359407687,"LRP2.1","0170 OB-STR-CTX Inh IMN_5"
-4.46486618552892,2.62862676127841,"LRP1.0","0241 Sst Chodl Gaba_4"
-1.08601536784856,2.93436044200351,"LRP1.0","0241 Sst Chodl Gaba_4"
-0.677242362839861,2.80506723864963,"LRP1.0","0241 Sst Chodl Gaba_4"
-1.3789950851032,1.39709442599704,"LRP1.0","0241 Sst Chodl Gaba_4"
5.00525805916102,-0.197745564141965,"LRP2.1","0239 Sst Chodl Gaba_2"
2.54644606079371,1.70998018725803,"LRP2.1","0239 Sst Chodl Gaba_2"
-0.623089218480272,2.51099437220981,"LRP1.0","0239 Sst Chodl Gaba_2"
4.16097018684657,1.20764153941562,"LRP2.1","0239 Sst Chodl Gaba_2"
-2.4439957383701,0.846187171777987,"LRP1.0","0241 Sst Chodl Gaba_4"
-2.43097140823094,3.28283065303257,"LRP1.0","0241 Sst Chodl Gaba_4"
-1.95716359649388,0.694408712229037,"LRP1.0","0241 Sst Chodl Gaba_4"
4.68383977379115,0.821054277261996,"LRP2.1","0239 Sst Chodl Gaba_2"
0.782470500128584,1.19223612292697,"LRP2.1","0239 Sst Chodl Gaba_2"
5.60844800438197,1.49622505649021,"LRP2.1","0239 Sst Chodl Gaba_2"
-4.17803671394078,3.31188386424472,"LRP1.0","0239 Sst Chodl Gaba_2"
-0.756020570141955,2.32287353022983,"LRP1.0","0239 Sst Chodl Gaba_2"
1.10170159305842,2.28357332690647,"LRP2.1","0239 Sst Chodl Gaba_2"
5.55247590507777,1.44787901385715,"LRP2.1","0239 Sst Chodl Gaba_2"
6.78762528862269,1.11441701396396,"LRP2.1","0239 Sst Chodl Gaba_2"
-1.80851497684209,3.73329490168979,"LRP1.0","0241 Sst Chodl Gaba_4"
-1.81373050246923,3.32329886897495,"LRP1.0","0241 Sst Chodl Gaba_4"
4.66121814216884,0.816327867349887,"LRP2.1","0239 Sst Chodl Gaba_2"
0.843506967680769,1.46368902667453,"LRP2.1","0241 Sst Chodl Gaba_4"
0.90234062637599,2.19654291613986,"LRP2.1","0171 OB-STR-CTX Inh IMN_6"
4.9298028704098,0.556337056001925,"LRP2.1","0239 Sst Chodl Gaba_2"
4.56683728660853,1.27054899676731,"LRP2.1","0239 Sst Chodl Gaba_2"
2.79639646972926,1.52182048304965,"LRP2.1","0239 Sst Chodl Gaba_2"
4.82351682152064,1.42109197123935,"LRP2.1","0170 OB-STR-CTX Inh IMN_5"
5.65787265266688,0.766661224207187,"LRP2.1","0239 Sst Chodl Gaba_2"
-3.31774761710851,0.0434095238058804,"LRP1.0","0241 Sst Chodl Gaba_4"
4.91107222999843,1.08294135077884,"LRP2.1","0239 Sst Chodl Gaba_2"
-1.9462683442661,3.59740632518222,"LRP1.0","0241 Sst Chodl Gaba_4"
2.31366631950648,1.45007079585483,"LRP2.1","0239 Sst Chodl Gaba_2"
4.75297114815028,0.909305987200045,"LRP2.1","0239 Sst Chodl Gaba_2"
4.69280335869105,1.26769155009677,"LRP2.1","0239 Sst Chodl Gaba_2"
1.11623702015193,-0.0751324917466404,"LRP2.1","0239 Sst Chodl Gaba_2"
0.249859070437269,2.31805008395603,"LRP2.1","0170 OB-STR-CTX Inh IMN_5"
3.46310470070155,1.09975343688419,"LRP2.1","0239 Sst Chodl Gaba_2"
-2.22379448447911,0.747321424326205,"LRP1.0","0241 Sst Chodl Gaba_4"
2.15578649009974,-3.40663749233792,"LRP2.1","0239 Sst Chodl Gaba_2"
2.2886895891598,1.58053892596653,"LRP2.1","0239 Sst Chodl Gaba_2"
-1.4602071288654,2.87580865367343,"LRP1.0","0239 Sst Chodl Gaba_2"
5.23974988426478,-0.202607813039518,"LRP2.1","0239 Sst Chodl Gaba_2"
0.378059512036161,2.26345365985324,"LRP1.0","0239 Sst Chodl Gaba_2"
2.88689539398463,1.67977469905307,"LRP2.1","0239 Sst Chodl Gaba_2"
-3.23973896537511,0.444944796404147,"LRP1.0","0170 OB-STR-CTX Inh IMN_5"
5.36642119850429,1.41227358325412,"LRP2.1","0239 Sst Chodl Gaba_2"
-2.33287432227818,2.5070061062186,"LRP1.0","0241 Sst Chodl Gaba_4"
0.392786597864942,1.77590697749546,"LRP2.1","0241 Sst Chodl Gaba_4"
-2.89200451408116,3.99036162837436,"LRP1.0","0241 Sst Chodl Gaba_4"
-4.98742058311193,2.59973805888584,"LRP1.0","0239 Sst Chodl Gaba_2"
4.20530889000209,0.985981044611239,"LRP2.1","0239 Sst Chodl Gaba_2"
5.14541957344325,1.07292550548007,"LRP2.1","0239 Sst Chodl Gaba_2"
2.33946487869533,1.73725265010288,"LRP2.1","0239 Sst Chodl Gaba_2"
4.91573379005702,-0.478511485019422,"LRP2.1","0171 OB-STR-CTX Inh IMN_6"
0.854015504973249,1.91651290400913,"LRP2.1","0239 Sst Chodl Gaba_2"
2.92309687103541,1.38721245273044,"LRP2.1","0239 Sst Chodl Gaba_2"
5.69077393974574,-0.803529719570375,"LRP2.1","0239 Sst Chodl Gaba_2"
-1.77191402946202,3.48997968181064,"LRP1.0","0241 Sst Chodl Gaba_4"
5.3182534929684,-0.217743876138425,"LRP2.1","0239 Sst Chodl Gaba_2"
6.85738084282191,0.776154932817721,"LRP2.1","0239 Sst Chodl Gaba_2"
7.00036714042933,1.09542649730136,"LRP2.1","0239 Sst Chodl Gaba_2"
-1.83538200889318,2.99999731524875,"LRP1.0","0241 Sst Chodl Gaba_4"
-3.2467096093723,1.56712144359043,"LRP1.0","0241 Sst Chodl Gaba_4"
-1.52532913718907,0.774978933176303,"LRP1.0","0241 Sst Chodl Gaba_4"
5.26545808281215,1.77320974811008,"LRP2.1","0239 Sst Chodl Gaba_2"
5.71892449821742,1.71359294398715,"LRP2.1","0170 OB-STR-CTX Inh IMN_5"
0.103664418714361,0.944907722315097,"LRP2.1","0171 OB-STR-CTX Inh IMN_6"
3.58209178413661,1.48467772944858,"LRP2.1","0239 Sst Chodl Gaba_2"
