"DC1","DC2","Pseudotime","time_point","clusters"
0.0150644490591765,-0.0160510478323059,0.208395940250231,"P5","LRP1.0"
-0.00834189438847963,0.0165115365256572,0.161743800236485,"P5","LRP2.1"
0.0154305277576618,-0.0158557575939284,0.213568506686579,"P5","LRP1.0"
-0.00427079774669609,0.0176424558324169,0.11650358458473,"P5","LRP2.1"
0.00890385711298123,0.00151387335135742,0.110863078566015,"P5","LRP1.0"
-0.000716785067236695,0.0149112056620938,0.0714395017948109,"P5","LRP2.1"
-0.0210563548282569,0.0221168635473905,0.490367857750457,"P5","LRP2.1"
0.0204772962424804,-0.0312117436238994,0.357612010406267,"P5","LRP1.0"
0.00987168856510187,0.00358353632135381,0.151893803086769,"P5","LRP1.0"
0.0154407775825903,-0.00748492453923292,0.235766161281964,"P5","LRP1.0"
-0.000937586236726756,0.0143975654693772,0.0658617627123513,"P5","LRP2.1"
0.0141169825779648,-0.0145853503417896,0.192687282435592,"P5","LRP1.0"
0.00687725285552387,0.00402490088614981,0.0764021275871663,"P5","LRP2.1"
0.000559743107180305,0.013265656961767,0.0544254576269829,"P5","LRP2.1"
0.0137716560362027,-0.0044761289544013,0.200990836457516,"P5","LRP1.0"
0.0158823753224692,-0.00559343963954564,0.262331751178024,"P5","LRP1.0"
-0.0268146012187985,-0.017361394902137,0.384809578914791,"P5","LRP2.1"
0.0147965060936678,-0.0111789130037924,0.205973652706787,"P5","LRP1.0"
-0.0272376984135334,-0.0153385041872817,0.377391906134667,"P5","LRP2.1"
0.0133749368934105,-0.00812699644897288,0.181169095599416,"P5","LRP1.0"
0.0105791256435905,-0.00121666030815133,0.13610858935429,"P5","LRP1.0"
0.0152226791499447,-0.0124402054313965,0.214519262720156,"P5","LRP1.0"
-0.0153111447896808,0.00472638302385905,0.22233526983533,"P5","LRP2.1"
-0.0028439614824567,0.0162719340449176,0.0926993425059872,"P5","LRP2.1"
0.0125383419741242,-0.00229265801534649,0.177266627025581,"P5","LRP1.0"
0.0101626023978654,-0.00417077227023021,0.122171418698401,"P5","LRP1.0"
-0.0110990605628278,0.017228430843574,0.201452392767175,"P5","LRP2.1"
0.017445274487599,-0.0232869972472028,0.267708688923973,"P5","LRP1.0"
0.014952762652863,-0.00115064843722664,0.275966301697855,"P5","LRP1.0"
0.00273644825266645,0.00696764568494014,0.0365864101938634,"P5","LRP2.1"
-0.00017004937711088,0.0130748815443479,0.0649379241010347,"P5","LRP2.1"
-0.00432398903573085,0.0168758006019645,0.105948861260194,"P5","LRP2.1"
-0.00663874656828925,0.0145036944283254,0.122429232907221,"P5","LRP2.1"
0.0122752600085787,-0.007690778460903,0.158094691751231,"P5","LRP1.0"
0.0150981180119181,-0.00596238166476345,0.233995482640463,"P5","LRP1.0"
0.00501795644210133,0.00467803900167982,0.053272081484426,"P5","LRP1.0"
0.00174200593282949,0.00979188280182338,0.0296894610039469,"P5","LRP2.1"
-0.00911089742556141,0.00943835468608661,0.147662929034307,"P5","LRP2.1"
-0.0199352240470169,0.0023583111820106,0.281459636254857,"P5","LRP2.1"
0.0129497402923009,-0.00394757715006938,0.178698292909155,"P5","LRP1.0"
0.0120577660007254,-0.00558702475514934,0.153838908720996,"P5","LRP1.0"
0.0116338686146108,-0.00607301335727747,0.148543812346585,"P5","LRP1.0"
0.0161422911361569,-0.0171208725418902,0.228160250511147,"P5","LRP1.0"
0.00253491116425591,0.00939830560586279,0.0339918391530142,"P5","LRP2.1"
-0.000302414511098385,0.013016666212351,0.0573032762642095,"P5","LRP2.1"
0.0110974029281215,-0.00162300764029435,0.144555274139071,"P5","LRP1.0"
0.00619265272075235,0.00384257754994589,0.0675802789691202,"P5","LRP1.0"
0.0146927635719627,-0.0152264149517419,0.202488361228726,"P5","LRP1.0"
-0.0106844593850907,0.0137640026498077,0.175998702039753,"P5","LRP2.1"
0.0125698346250527,-0.00551601937576116,0.170076789074672,"P5","LRP1.0"
-0.00600214279105162,0.0153306892399421,0.118222053091135,"P5","LRP2.1"
0.0128173666425613,0.00160935459331497,0.224034939725159,"P5","LRP1.0"
0.0150441330979263,-0.00677800904744392,0.230013332647344,"P5","LRP1.0"
-0.00103558824342198,0.016582472116412,0.0844136533586424,"P5","LRP2.1"
-0.0384341228439524,-0.0359864901884138,0.564276783174862,"P5","LRP2.1"
0.0167121256833131,-0.0198611161409822,0.242705412927487,"P5","LRP1.0"
-0.00965222358786537,0.0150145926643354,0.165836132698541,"P5","LRP2.1"
-0.000309903897456053,0.0132668314056239,0.0542255200537781,"P5","LRP2.1"
-0.0372287046643653,-0.032325329391717,0.511024742956436,"P5","LRP2.1"
0.00925732239344195,0.00618686377038755,0.160891007539325,"P5","LRP1.0"
-0.0298165541696742,-0.0155942919801848,0.408333484183419,"P5","LRP2.1"
5.70375040993155e-05,0.0168598876083102,0.10012449781469,"P5","LRP2.1"
-0.0135119605741449,0.008668043152764,0.210430728654327,"P5","LRP2.1"
0.0167911000498859,-0.0224784114398208,0.261316758488499,"P5","LRP1.0"
-0.00940138964789317,0.0156985807603666,0.166519268553941,"P5","LRP2.1"
-0.0223900837067307,-0.004077569715372,0.30672241652575,"P5","LRP2.1"
-0.0224067748862051,0.017737366126484,0.443106178630083,"P5","LRP2.1"
0.0120710330354085,-0.00423160845564727,0.164521332675969,"P5","LRP1.0"
-0.00846586791582967,0.011511937847043,0.143127924464725,"P5","LRP2.1"
0.00345389755215798,0.0105075351641478,0.0562489854772502,"P5","LRP1.0"
0.0124688408642885,-0.00481962925012662,0.168836553435491,"P5","LRP1.0"
-0.0199982790842756,0.021370436208553,0.420439968145432,"P5","LRP2.1"
-0.0207197621241841,-0.00347498014929549,0.287778406324971,"P5","LRP2.1"
0.00249469823894959,0.00913583592488941,0.0343373047016933,"P5","LRP1.0"
0.0129286703632987,-0.0106165076260522,0.170645240608669,"P5","LRP1.0"
-0.00587649221155722,0.0191540872272264,0.152880101640146,"P5","LRP2.1"
0.00926204547071932,0.000432264771506565,0.115807501985951,"P5","LRP1.0"
0.0112671824504993,0.00230677023455611,0.179457060451327,"P5","LRP1.0"
-0.0117693895979732,0.00846929905494972,0.189117433411806,"P5","LRP2.1"
0.0136829592446949,-0.00644922502752769,0.191583669297138,"P5","LRP1.0"
-0.00366451542471726,0.0143253966495604,0.0872689818380266,"P5","LRP2.1"
0.0148507874053398,-0.0167389409112187,0.210977508835666,"P5","LRP1.0"
-0.000277136468508789,0.0139014972215798,0.0580015794270339,"P5","LRP2.1"
0.0134174763795883,0.00495948933103963,0.299785419028629,"P5","LRP1.0"
-0.00224512201002304,0.0129455654987667,0.0703272812849567,"P5","LRP2.1"
0.0105666110764087,-0.0011900803181966,0.136781727603076,"P5","LRP1.0"
0.0100818105557903,0.00357654670932327,0.158305479880591,"P5","LRP1.0"
0.00415312304246953,0.0120985069915471,0.0965233738128007,"P5","LRP1.0"
0.0106425184803923,-0.000903549301105632,0.142706734188753,"P5","LRP1.0"
-0.0117474499369082,0.0102059558876694,0.178363021594574,"P5","LRP2.1"
0.0154098102787602,-0.00128672910350255,0.283830304921737,"P5","LRP1.0"
0.0143749721220452,-0.0153593092108724,0.200661111165917,"P5","LRP1.0"
0.00621284423060431,0.00583310315922546,0.0747950395723076,"P5","LRP1.0"
-0.00424343687723276,0.0150408170008611,0.0939559851045324,"P5","LRP2.1"
0.0144079526691378,-0.00766967726748089,0.204109214703998,"P5","LRP1.0"
0.0127105547147338,-0.00968847395393771,0.165592281774258,"P5","LRP1.0"
-0.051367230319004,-0.0641845567960693,0.758758886726168,"P5","LRP2.1"
0.0147316509523872,-0.00611116681860432,0.221824618019121,"P5","LRP1.0"
0.016491342029859,-0.0165957283692632,0.23550346833966,"P5","LRP1.0"
-0.00485402776816687,0.011607930777947,0.0990026324009191,"P5","LRP2.1"
-0.0332302700124202,-0.0262546989056613,0.458067413210766,"P5","LRP2.1"
-0.036736256284913,-0.0361774948584413,0.532697038497351,"P5","LRP2.1"
0.0103997756853495,-0.000225795540144506,0.136248928247461,"P5","LRP1.0"
0.000325620364021393,0.0110431833665532,0.0487995922390684,"P5","LRP2.1"
0.0115093213356782,-0.00438136165077426,0.145153032047957,"P5","LRP1.0"
0.00789560710987777,0.00192172247634047,0.09120312069454,"P5","LRP1.0"
0.0117767038878511,-0.00781921517291875,0.148021381077921,"P5","LRP1.0"
-0.00531438894456057,0.0137003506378941,0.106138089761441,"P5","LRP2.1"
-0.00722655671877934,0.0145592211413978,0.139109273048376,"P5","LRP2.1"
-0.00737407141204792,0.0119915482683385,0.128534836615692,"P5","LRP2.1"
-0.026236383403466,-0.00844642858158595,0.362897354797062,"P5","LRP2.1"
0.00787201234657555,-0.0128270991419549,0.175560789192429,"P5","LRP2.1"
-0.00527615931957201,0.0148163308433563,0.10757629022376,"P5","LRP2.1"
0.0148945073582605,-0.0141260805556328,0.204147345168726,"P5","LRP1.0"
-0.0284152341946901,-0.0145326115606325,0.392557499847625,"P5","LRP2.1"
0.0156975599206282,-0.0173645328546891,0.220482784045857,"P5","LRP1.0"
0.0152005227948609,-0.00619930968377319,0.2389130939311,"P5","LRP1.0"
-0.0243407837330542,-0.00425609096284283,0.340152718282675,"P5","LRP2.1"
0.0105279089449067,-0.0024511916059342,0.12954676379615,"P5","LRP1.0"
-0.00103882139578371,0.0116518035177623,0.0552388221658119,"P5","LRP2.1"
0.00517542847836838,0.0119617482141329,0.127199963589043,"P5","LRP2.1"
-0.0340148815458719,-0.0244111598120165,0.465723040052758,"P5","LRP2.1"
-0.0355146012087395,-0.0268213398184088,0.487995130060271,"P5","LRP2.1"
0.0161532595748746,-0.0190393180404128,0.248940397643338,"P5","LRP1.0"
0.0146011094913654,-0.0162558836220531,0.203124804946951,"P5","LRP1.0"
0.00686098287106895,0.00523582120909807,0.0844340367348451,"P5","LRP1.0"
0.0153941492932155,-0.0146094134526476,0.210109025904752,"P5","LRP1.0"
0.0149459588595566,-0.0124691153011103,0.203197847711737,"P5","LRP1.0"
0.0148656717983781,-0.0120085513530555,0.200543893506921,"P5","LRP1.0"
0.0184986216542786,-0.0265821624954985,0.293286823848394,"P5","LRP1.0"
0.0168445679601352,-0.0191050376275229,0.24166439386407,"P5","LRP1.0"
-0.000349865157542886,0.0123070226313364,0.0473054686726283,"P5","LRP2.1"
-0.0255212102438719,-0.0113642973108814,0.350591612764116,"P5","LRP2.1"
0.0128385125285491,0.00236682750912883,0.239038395168313,"P5","LRP1.0"
-0.0270976999699094,-0.0132911598536587,0.371010916629607,"P5","LRP2.1"
-0.0471267698710842,-0.0520801874849922,0.662943580320229,"P5","LRP2.1"
0.00209184505712929,0.0105834474151635,0.0341266499488167,"P5","LRP1.0"
-0.0179681366716176,0.00409763328583918,0.257455308523929,"P5","LRP2.1"
0.0107887696344852,-0.00596828493638411,0.134508252678825,"P5","LRP1.0"
0.00778448992960978,0.00939777362997475,0.164882920677634,"P5","LRP1.0"
-0.0112447372523534,0.00709321714227851,0.172019540614944,"P5","LRP2.1"
0.00442845383214847,0.00623907106295518,0.0400636327270805,"P5","LRP2.1"
0.0127618649796571,-0.00623089559677156,0.164435019839476,"P5","LRP1.0"
-0.0100248236076177,0.0132939832203722,0.162291029020307,"P5","LRP2.1"
-0.00562686274583037,0.0110233854820481,0.124325475267456,"P5","LRP2.1"
0.00184442624376441,0.00990468652928688,0.0419006849100998,"P5","LRP2.1"
-0.015970911231643,0.0061057234674849,0.23331604834929,"P5","LRP2.1"
-0.00472246965225792,0.015238967903717,0.102479615669109,"P5","LRP2.1"
-0.00889365626929528,0.0169982575699928,0.165983430701637,"P5","LRP2.1"
-0.0231780980390092,-0.00506873479353283,0.320291400282659,"P5","LRP2.1"
0.0135059896577208,0.00266563447258893,0.276810565555017,"P5","LRP1.0"
0.013160207756686,-0.0074443862650468,0.175018299062284,"P5","LRP1.0"
0.0132046941971471,-0.00190086981986854,0.201345941421203,"P5","LRP1.0"
-0.0109356360587269,0.0115974196940747,0.17284813965181,"P5","LRP2.1"
0.0103838525918085,-0.00671327576928753,0.131536591150561,"P5","LRP1.0"
-0.0382339391997584,-0.0362450571722939,0.529162542984686,"P5","LRP2.1"
0.0146831307378651,-0.0132957360433432,0.203351416469472,"P5","LRP1.0"
0.00880907329329486,0.00187684231015866,0.112244325433374,"P5","LRP1.0"
0.0161138778943695,-0.0136393204476718,0.227172856001834,"P5","LRP1.0"
0.00752454766594291,-0.00755363528889696,0.124263099786408,"P5","LRP1.0"
0.0142610616581137,-0.0109625723842729,0.186047985079413,"P5","LRP1.0"
0.0148656874145641,-0.00772727753136664,0.220130413634772,"P5","LRP1.0"
-0.0342511324740754,-0.0264895142421577,0.468037429462747,"P5","LRP2.1"
0.0144880414747836,-0.0183433348769601,0.229471694457426,"P5","LRP1.0"
0.0200142092729225,-0.0298017575918303,0.32146971432416,"P5","LRP1.0"
0.0157621003002987,-0.0165989968971976,0.219430130476473,"P5","LRP1.0"
-0.0158276303785498,0.015236286897073,0.271221895336743,"P5","LRP2.1"
0.00178578733245138,0.0108659210447516,0.0367260761173809,"P5","LRP2.1"
-0.0160965049494103,0.00406770060663886,0.23895767226924,"P5","LRP2.1"
-0.0111445061085774,0.0154338921088528,0.192172161885654,"P5","LRP2.1"
0.0112372669208616,-0.00261102999771278,0.148386080976969,"P5","LRP1.0"
0.0135448085809857,0.000846743679809778,0.250433590829011,"P5","LRP1.0"
0.0196588843513595,-0.0309259006871001,0.345343492787578,"P5","LRP1.0"
0.0181039292869927,-0.0250476545270878,0.279096757902891,"P5","LRP1.0"
0.0137324382693255,-0.00493135796076518,0.198671922723794,"P5","LRP1.0"
0.016284849845891,-0.0170663898202521,0.231125612404596,"P5","LRP1.0"
0.0185459930463461,-0.0263623750190854,0.291370194513334,"P5","LRP1.0"
0.015021587588322,-0.0118988509050329,0.20388939211766,"P5","LRP1.0"
-0.00115120467851351,0.0137261977637675,0.0671983700926016,"P5","LRP2.1"
-0.00946637108669497,0.0137154783387068,0.158004749270291,"P5","LRP2.1"
0.00217880638058585,-0.00540520316767451,0.0931427781272861,"P5","LRP1.0"
0.00817219463442897,0.00765596056934203,0.149557083100007,"P5","LRP1.0"
0.00784750189140408,0.00634921548011767,0.120195309223295,"P5","LRP1.0"
-0.015403945324424,0.00640960219988218,0.223967466925905,"P5","LRP2.1"
0.0175242333565338,-0.0206559108266639,0.259970524099662,"P5","LRP1.0"
-0.0116199500403012,0.0101176363557903,0.182561389148342,"P5","LRP2.1"
0.0186514773933544,-0.0259411688355093,0.298517973840975,"P5","LRP1.0"
-0.0084287177915229,0.0144399513254487,0.15342311474719,"P5","LRP2.1"
-0.00954851742904541,0.00939416803746228,0.154442474231211,"P5","LRP2.1"
0.0149107112420539,-0.0103090280456904,0.204973723702683,"P5","LRP1.0"
0.0141199809283047,-0.0098066606537024,0.195632175599627,"P5","LRP1.0"
-0.0163889597320409,0.00528536113543264,0.242476688510939,"P5","LRP2.1"
0.00829503405662142,-0.00196248816510846,0.0973477425873033,"P5","LRP1.0"
0.0025304460343903,0.0129004494196635,0.0682850005968481,"P5","LRP1.0"
-0.0199753573745438,0.00070809642186495,0.282687485607121,"P5","LRP2.1"
-0.0137705227749605,0.013034802483277,0.217011325616068,"P5","LRP2.1"
-0.0161693495092694,0.0215158781624315,0.348045751142498,"P5","LRP2.1"
0.00632867232943959,0.00117958751987387,0.0691979069438557,"P5","LRP1.0"
-0.0416165995954548,-0.0416885386804133,0.577296755960698,"P5","LRP2.1"
0.0136548589348829,0.00240377336972227,0.267551644504839,"P5","LRP1.0"
0.0181183516141047,-0.0263866942069456,0.299827792041899,"P5","LRP1.0"
-0.0170710472870263,0.00092219163515345,0.255791489496556,"P5","LRP2.1"
0.0166628985004904,-0.0186898326949351,0.238472679859288,"P5","LRP1.0"
-0.00614170832845215,0.0202492720698333,0.162186579329038,"P5","LRP2.1"
0.0156574272665214,-0.0109015948122012,0.220872388503015,"P5","LRP1.0"
-0.0219168564352601,0.0288956147596273,0.600425405328351,"P5","LRP2.1"
0.00012279961124774,0.010913391130403,0.0366078267098671,"P5","LRP2.1"
0.000873868012237213,0.0151581636503465,0.0856289680699398,"P5","LRP2.1"
-0.00429183974727114,0.0180975356370383,0.1311250058921,"P5","LRP2.1"
-0.0166395560318452,0.00457200563643262,0.238598500412177,"P5","LRP2.1"
-0.00592307958433267,0.0204920309677919,0.164218030168033,"P5","LRP2.1"
0.0133587888297337,-0.0114321708428208,0.179855880706611,"P5","LRP1.0"
-0.0231975753387929,-0.0033837016494,0.327254117607573,"P5","LRP2.1"
0.000943081726538562,0.0140975381773741,0.0628748867859905,"P5","LRP2.1"
0.0144808891615644,-0.00881763488511522,0.199726833231787,"P5","LRP1.0"
-0.0117731991874189,0.0126494812852009,0.186858870589113,"P5","LRP2.1"
0.0170651836198216,-0.0240024495479419,0.279325738645622,"P5","LRP1.0"
-0.0439283628852493,-0.0463567204590734,0.612496919170048,"P5","LRP2.1"
0.00408929768263792,0.0100184929268271,0.0614050060946225,"P5","LRP1.0"
0.0146928725697199,-0.0138648010556287,0.203191690639035,"P5","LRP1.0"
0.0137462080429698,-0.0114334788792567,0.183782076883517,"P5","LRP1.0"
0.012614305213837,-0.00721918589378438,0.165374701983664,"P5","LRP1.0"
-0.0281824336145663,-0.0166700450830521,0.388279361849634,"P5","LRP2.1"
-0.00147254067952054,0.0119855584829874,0.0590296811035136,"P5","LRP2.1"
-0.00166667351850934,0.0139320141439659,0.0696478362250779,"P5","LRP2.1"
-0.00879470989215625,0.0129843075455115,0.144946287121753,"P5","LRP2.1"
-0.00562758066557255,0.0227649865708215,0.199105838198083,"P5","LRP2.1"
-0.0386950789227685,-0.0349687907594791,0.533592220083929,"P5","LRP2.1"
0.000789862977188337,0.0135900016193195,0.0551436958945158,"P5","LRP2.1"
-0.0118521515372433,0.00968883864820163,0.190473636788917,"P5","LRP2.1"
0.0148703641339007,-0.00919821277748183,0.21030720642514,"P5","LRP1.0"
-0.0215931076875398,-0.00515490938199819,0.296914636351467,"P5","LRP2.1"
-0.00961873813016536,0.0192106102728969,0.191201478664914,"P5","LRP2.1"
-0.0430619645087885,-0.0418623502044533,0.598332093210934,"P5","LRP2.1"
-0.00784192581237819,0.0148671821911879,0.139354743135887,"P5","LRP2.1"
-0.00361207772089702,0.0180033656267488,0.129814960271285,"P5","LRP2.1"
0.00960022995521619,0.00789611409233009,0.208102212489345,"P5","LRP1.0"
-0.00730391706854747,0.0147276340224877,0.131849589528785,"P5","LRP2.1"
0.00640483030009804,0.00442791900410803,0.0773680613263617,"P5","LRP1.0"
0.00931403415667663,0.00307701932499573,0.129055772917669,"P5","LRP1.0"
-0.034381166338037,-0.0263651199831112,0.469580052125735,"P5","LRP2.1"
0.0135966072991223,-0.00310102151809405,0.20379555389661,"P5","LRP1.0"
-0.0412905685979748,-0.0437255032638863,0.587620556741744,"P5","LRP2.1"
0.0152913395630352,-0.016278384572711,0.216272741160154,"P5","LRP1.0"
-0.00493179794795005,0.01518018894086,0.103575822988683,"P5","LRP2.1"
0.00764963373923838,0.00621479484513103,0.114668014736003,"P5","LRP1.0"
-0.0161669455342544,0.0112246028352308,0.254645831302399,"P5","LRP2.1"
0.0139584601758637,-0.00338257232652117,0.218538625437618,"P5","LRP1.0"
0.0125068700361437,-0.00787745773636962,0.161576928696494,"P5","LRP1.0"
-0.00365209033513481,0.0155231704741203,0.0938538760567351,"P5","LRP2.1"
-0.00890699527439924,0.0142349599517144,0.151633836664904,"P5","LRP2.1"
0.0120026119639501,-0.00717578017912963,0.152082788064078,"P5","LRP1.0"
0.0149964445572118,-0.00498863753165152,0.237143968534168,"P5","LRP1.0"
-0.042611867074494,-0.0426181972981315,0.59304129736119,"P5","LRP2.1"
-0.00445189591843782,0.0196896190118248,0.157238669038166,"P5","LRP2.1"
0.00927091233070416,-0.00156953037290162,0.11033328328172,"P5","LRP1.0"
0.015562467345261,-0.013647035310248,0.218803565794375,"P5","LRP1.0"
0.0166425018882641,-0.0213854619895075,0.246263345117704,"P5","LRP1.0"
0.003256937790491,0.00849545667680725,0.0537610930666494,"P5","LRP2.1"
0.00111096042297927,0.00940278186460076,0.0360359459435759,"P5","LRP2.1"
-0.00164352572490078,0.0150049880655251,0.0825705663847656,"P5","LRP2.1"
0.00519919767702176,0.0123985850625866,0.132309315871913,"P5","LRP1.0"
0.0156775394709296,-0.0189901886604072,0.229353061933764,"P5","LRP1.0"
0.00730542024241886,-0.00235626953925544,0.095052214960337,"P5","LRP1.0"
0.00820477127529105,0.00162864153563765,0.096333303559464,"P5","LRP1.0"
0.0096871282005107,0.00229011508284305,0.132106679764404,"P5","LRP1.0"
0.00809285615150701,0.00195083014923987,0.0987013293811641,"P5","LRP1.0"
-0.0338144464648325,-0.0240891609039372,0.462222760078953,"P5","LRP2.1"
-0.0146746137019227,0.00733713799176119,0.223248553852633,"P5","LRP2.1"
-0.00263799742242397,0.0132456923225533,0.0741111474715407,"P5","LRP2.1"
-0.00346422488475993,0.0136284590941198,0.0857620288922759,"P5","LRP2.1"
0.0117363648014913,0.00186368868549417,0.189497275342228,"P5","LRP1.0"
0.0164928615725111,-0.017286668253159,0.236248821661669,"P5","LRP1.0"
0.0160800812015148,-0.0198904561024077,0.238502821808001,"P5","LRP1.0"
0.0141569694203607,-0.0051089468323742,0.21046645832808,"P5","LRP1.0"
-0.0070271203676527,-0.00421985333004206,0.135218827933174,"P5","LRP2.1"
0.019473602607799,-0.0292849499807928,0.324257672449232,"P5","LRP1.0"
-0.00616528900548578,0.012715320924712,0.119029433097438,"P5","LRP2.1"
-0.00933694611262669,0.0102361806970669,0.1479231079218,"P5","LRP2.1"
-0.00933350555397503,0.0148311496160042,0.159219664930708,"P5","LRP2.1"
-0.00226985070814093,0.0143119247377882,0.076664816330577,"P5","LRP2.1"
0.00465113555497061,0.00526804704347681,0.0494371954030107,"P5","LRP2.1"
0.00544163679331957,0.0105913347640377,0.110991392979552,"P5","LRP1.0"
0.012827832418026,-0.00899058181125648,0.162203700604688,"P5","LRP1.0"
0.0147912716631978,-0.00951745371485581,0.203609326305785,"P5","LRP1.0"
-0.00613491632436506,0.013755120301246,0.120244470480779,"P5","LRP2.1"
0.0163007663869979,-0.0204217200926675,0.239911550919926,"P5","LRP1.0"
-0.00192170768390604,0.0156681189539927,0.0888299275791067,"P5","LRP2.1"
0.00349745106060247,0.0104819416174774,0.0709692311603211,"P5","LRP2.1"
0.0146722082262729,-0.00655913634876908,0.218084301784251,"P5","LRP1.0"
-0.0203816009306823,0.00739978011830348,0.314023057329959,"P5","LRP2.1"
0.0159321115384893,-0.0186432508652356,0.229318505980076,"P5","LRP1.0"
0.00442296059041614,0.00661257197062957,0.0513181318401836,"P5","LRP1.0"
-0.00652876124787923,0.0142510558946664,0.121169526024404,"P5","LRP2.1"
-9.21125825123766e-05,0.00971246029872878,0.0561879732068707,"P5","LRP2.1"
0.00291123302946521,0.0140083021635948,0.098719173827983,"P5","LRP1.0"
0.0148129150887484,-0.00670269407405018,0.223911961892393,"P5","LRP1.0"
-0.0415858964199756,-0.0404441765703702,0.576352344600423,"P5","LRP2.1"
0.0164681886469835,-0.018055268273045,0.234529473515029,"P5","LRP1.0"
0.0195759689758286,-0.0296631796987572,0.369252041974125,"P5","LRP1.0"
0.0157866813736301,-0.0188522601445822,0.228653057520092,"P5","LRP1.0"
-0.0214786093755369,-0.00170643937159522,0.300948549691799,"P5","LRP2.1"
-0.00888026659684768,0.0129481529072459,0.147736969727216,"P5","LRP2.1"
0.0146884832027328,-0.0070046936923442,0.218533300831267,"P5","LRP1.0"
0.00395826436202703,0.00775074387008549,0.0453488764481998,"P5","LRP2.1"
-0.0299342269397073,-0.0090612603094722,0.422636192695932,"P5","LRP2.1"
0.0125672202000592,0.000829782549612983,0.20429731139908,"P5","LRP1.0"
-0.0540708090548819,-0.0675561813363368,0.792260526293893,"P5","LRP2.1"
-0.00298940162814463,0.0156928451010896,0.0845956454102476,"P5","LRP2.1"
-0.0132128178199843,0.00925310247143184,0.200423630901599,"P5","LRP2.1"
0.0159614912717625,-0.00724164123764332,0.254391388241662,"P5","LRP1.0"
0.0016206853746252,0.0118136661831038,0.055344182280285,"P5","LRP2.1"
0.00724154745094797,0.00304948695592249,0.0831159580587619,"P5","LRP1.0"
0.0149434286692546,-0.00714152719936212,0.220348046650224,"P5","LRP1.0"
-0.0266103013258289,-0.0035747172989134,0.382514886998973,"P5","LRP2.1"
0.00872657181432952,0.00340811616488425,0.115632043741194,"P5","LRP1.0"
0.0144716270297613,-0.0110490746181177,0.195296465400863,"P5","LRP1.0"
0.0113248932776376,-0.00449079163265298,0.148614063966085,"P5","LRP1.0"
-0.00254253756092859,0.0151679332559571,0.0807964348950201,"P5","LRP2.1"
-0.0308301353869964,-0.0173345859673683,0.41981945478381,"P5","LRP2.1"
0.0073194727026103,0.00418043524213621,0.0877323000486782,"P5","LRP1.0"
0.0208517468165474,-0.0337208573126605,0.378891997637962,"P5","LRP1.0"
0.00898198766832144,0.00073229938968717,0.108267079357294,"P5","LRP1.0"
0.00943124439062665,0.00206622409976185,0.126963614132973,"P5","LRP1.0"
0.0135985466258371,-0.00383469035415151,0.201544882369388,"P5","LRP1.0"
0.0080661863323292,-0.00115809009610369,0.0938270086264599,"P5","LRP1.0"
0.0115000805969626,-0.00713332487224359,0.145181200570264,"P5","LRP1.0"
-0.0136247264958905,0.00948900619427676,0.204168551260384,"P5","LRP2.1"
0.0115032653784918,-0.00248688319510988,0.150945758962254,"P5","LRP1.0"
-0.00326185438224624,0.0149988690068586,0.0920337600733375,"P5","LRP2.1"
0.0153400437894601,-0.0174168520993539,0.216770517352411,"P5","LRP1.0"
-0.00140691757125056,0.0137156821626264,0.0825081640779199,"P5","LRP2.1"
-0.0199479080689005,-0.000693428079547799,0.402080207583451,"P5","LRP2.1"
-0.00623047472408425,0.0123410371241319,0.116616989724864,"P5","LRP2.1"
0.0136139138876227,-0.00652306707685923,0.188073079480544,"P5","LRP1.0"
-0.0011035169468446,0.0121970230917565,0.0530763003329419,"P5","LRP2.1"
0.0186652822390212,-0.0256956604067879,0.314502670930913,"P5","LRP1.0"
-0.0156319140387158,0.00418494960351772,0.223958083394609,"P5","LRP2.1"
-0.00495376658630512,0.0165618015094985,0.114390352878041,"P5","LRP2.1"
0.00592268536875362,0.00952525691254158,0.103038076926311,"P5","LRP2.1"
0.00605995741142153,0.00328847863229411,0.0638616507660574,"P5","LRP1.0"
0.0141626546920638,-0.00111708497350294,0.241346059692211,"P5","LRP1.0"
-0.00372345113656694,0.0153107927126866,0.0947993132852167,"P5","LRP2.1"
0.00173757020612514,0.0127467776426113,0.0561578945424389,"P5","LRP2.1"
0.0135476212822674,-0.00490974770472574,0.190616917054825,"P5","LRP1.0"
0.0185849905275378,-0.0261421690778468,0.313592416788293,"P5","LRP1.0"
-0.00691153359606184,0.0125738327508873,0.129712104673845,"P5","LRP2.1"
-0.00693487498684873,0.0141340482970422,0.124920287106394,"P5","LRP2.1"
0.0156550476551783,-0.0204303455890084,0.245173708931514,"P5","LRP1.0"
-0.00581824345514971,0.017801225946943,0.131238818751493,"P5","LRP2.1"
0.0114278395144674,0.00094930159335584,0.170471086001922,"P5","LRP1.0"
0.0127763526775086,-0.00643393634549683,0.171430931783363,"P5","LRP1.0"
-0.0164307530479265,-0.00198738254272695,0.229345317336146,"P5","LRP2.1"
0.00137505615418628,0.00884197004937438,0.0314595294688394,"P5","LRP1.0"
0.0030860247219323,0.0111246515147764,0.0607894798803507,"P5","LRP2.1"
0.00292362778937409,0.0101359298791926,0.0419775661427296,"P5","LRP2.1"
-0.0140703755413355,0.00643290128278878,0.204245220232632,"P5","LRP2.1"
0.0121400970654805,-0.00524006000685355,0.15467043059265,"P5","LRP1.0"
