"UMAP_1","UMAP_2","Sample_Group","Major","Minor"
-0.00984617679181471,0.394295432626149,"Base Atlas","Martinotti","MC2"
-7.32046818344655,-2.11662026399479,"Base Atlas","LRP","LRP1"
-2.22783755867544,-0.692501566351512,"Base Atlas","Martinotti","MC2"
-1.80309080689016,1.46875301843776,"Base Atlas","Martinotti","MC2"
-2.40591621010366,-0.762017927111247,"Base Atlas","Martinotti","MC2"
-5.58489107697072,1.15459660535946,"Base Atlas","Martinotti","MC3"
-0.00912934153142347,0.818805077134511,"Base Atlas","Martinotti","MC2"
4.73300767333445,-6.24629374498234,"Base Atlas","Non-Martinotti","nMC4"
2.04284119994578,7.41636494642391,"Base Atlas","Martinotti","MC1"
4.87913298995432,0.839994647561452,"Base Atlas","Non-Martinotti","nMC5"
2.08445573241648,-1.18835159295903,"Base Atlas","Non-Martinotti","MC2"
0.826398257326456,1.87500456815853,"Base Atlas","Martinotti","MC1"
-0.339679594922689,-2.25052019113407,"Base Atlas","Non-Martinotti","nMC1"
1.97840714843211,1.14273647314205,"Base Atlas","Martinotti","MC1"
-0.649951871324209,-1.60407551282749,"Base Atlas","Martinotti","MC2"
5.37126994521556,2.65053061491146,"Base Atlas","Non-Martinotti","nMC5"
1.0129748621696,2.2967327023138,"Base Atlas","Martinotti","MC1"
5.7355363407844,-4.44552870744572,"Base Atlas","Non-Martinotti","nMC4"
-11.1229426821953,2.95326475149288,"Base Atlas","LRP","LRP2"
6.48537803084788,2.22032884603634,"Base Atlas","Non-Martinotti","nMC5"
-0.516926970172552,-2.15310808175907,"Base Atlas","Martinotti","MC2"
-9.90451407043996,0.887335398255727,"Base Atlas","LRP","LRP2"
7.84408164412913,1.3885170603384,"Base Atlas","Non-Martinotti","nMC5"
0.768406752657267,3.37965063100948,"Base Atlas","Martinotti","MC1"
-4.04347371666494,-1.32646687978611,"Base Atlas","Martinotti","MC3"
5.889367822718,-4.151285848559,"Base Atlas","Non-Martinotti","nMC4"
0.0620086753481351,0.836463906823537,"Base Atlas","Martinotti","MC1"
0.754245940756174,2.32332996374263,"Base Atlas","Martinotti","MC1"
4.30542064101634,5.5868676090826,"Base Atlas","Martinotti","MC1"
-8.87291407196584,-1.35357042306767,"Base Atlas","LRP","LRP1"
0.124666188072535,-7.90660210603581,"Base Atlas","Non-Martinotti","nMC1"
-0.0231892800218143,-1.69679161065922,"Base Atlas","Martinotti","MC2"
2.0720431843513,3.76050428396358,"Base Atlas","Martinotti","MC1"
6.17855191619334,-3.21511884683476,"Base Atlas","Non-Martinotti","nMC4"
2.52140212447581,-2.52249785417424,"Base Atlas","Non-Martinotti","nMC3"
0.596927885126444,-0.633069298208812,"Base Atlas","Martinotti","MC1"
1.44562459380564,6.80300597196712,"Base Atlas","Martinotti","MC1"
1.01214516551432,2.33554319387569,"Base Atlas","Martinotti","MC1"
1.93077898414073,-2.02853198999272,"Base Atlas","Non-Martinotti","nMC1"
1.61335230262217,4.1666262531866,"Base Atlas","Martinotti","MC1"
0.360201332878443,3.69982699400081,"Base Atlas","Martinotti","MC1"
-0.776431318212179,1.29117540365352,"Base Atlas","Martinotti","MC2"
2.44962072760996,-1.20565148347721,"Base Atlas","Non-Martinotti","MC2"
1.30613243968424,-3.11220141404972,"Base Atlas","Non-Martinotti","nMC1"
-5.08741783707204,2.45973018652096,"Base Atlas","Martinotti","MC3"
-12.0538003405816,0.779333570062062,"Base Atlas","LRP","LRP2"
1.78708243758616,3.84497622495784,"Base Atlas","Martinotti","MC1"
-0.928966041494039,-0.673297367037394,"Base Atlas","Martinotti","MC2"
6.55079245955882,-2.86422868722782,"Base Atlas","Non-Martinotti","nMC4"
-7.98081230728689,-2.44882246011601,"Base Atlas","LRP","LRP1"
-2.32051634399953,0.55925474411144,"Base Atlas","Martinotti","MC2"
4.93735480697093,0.618782081662557,"Base Atlas","Non-Martinotti","nMC5"
-0.783481772828726,0.324864544927022,"Base Atlas","Martinotti","MC2"
7.65444493682322,2.67082385069027,"Base Atlas","Non-Martinotti","nMC5"
1.85754788310465,1.47653571611538,"Base Atlas","Martinotti","MC1"
-0.912805434156088,1.54828063493862,"Base Atlas","Martinotti","MC2"
-1.60749470799032,-3.44826646798954,"Base Atlas","Non-Martinotti","nMC1"
-9.22708582489553,-2.3004889106165,"Base Atlas","LRP","LRP1"
-4.7237331828362,0.886869289933583,"Base Atlas","Martinotti","MC3"
-1.12178027241292,0.730045654832265,"Base Atlas","Martinotti","MC2"
-9.49112867920461,-0.241947433889964,"Base Atlas","LRP","LRP2"
-3.28455543129506,0.0937014231671306,"Base Atlas","Martinotti","MC3"
2.92511225135264,3.38393000608577,"Base Atlas","Martinotti","MC1"
-9.37749552338186,-0.636281869352916,"Base Atlas","LRP","LRP1"
1.63690460116801,6.45718077665462,"Base Atlas","Martinotti","MC1"
1.38531923682627,6.47596434599056,"Base Atlas","Martinotti","MC1"
1.77748918921885,3.61777619367733,"Base Atlas","Martinotti","MC1"
-9.75158953278127,0.128266208826444,"Base Atlas","LRP","LRP2"
-1.13770830242696,-0.230713835896113,"Base Atlas","Martinotti","MC2"
-0.766929801393179,0.86080686098232,"Base Atlas","Martinotti","MC2"
5.56859183700022,0.771594920216939,"Base Atlas","Non-Martinotti","nMC5"
-6.05813145248952,-0.637222490252116,"Base Atlas","LRP","LRP1"
-0.518710341144232,1.62704030519619,"Base Atlas","Martinotti","MC1"
2.64405632407603,-1.1734090661417,"Base Atlas","Non-Martinotti","nMC1"
2.32443190009532,-1.90023907178746,"Base Atlas","Non-Martinotti","nMC1"
-4.73703455536428,-0.00672069282934937,"Base Atlas","Martinotti","MC3"
2.68864894301829,-2.50668521875248,"Base Atlas","Non-Martinotti","nMC3"
5.04166436583933,3.10303048139705,"Base Atlas","Non-Martinotti","MC1"
-2.65385484306875,0.175656818806073,"Base Atlas","Martinotti","MC2"
7.31468034179148,3.01477364545955,"Base Atlas","Non-Martinotti","nMC5"
6.70421004683909,-2.93321033471928,"Base Atlas","Non-Martinotti","nMC4"
-2.27599477379384,-2.9343988513361,"Base Atlas","Martinotti","MC2"
0.631876055311533,7.00800255781307,"Base Atlas","Martinotti","MC1"
5.98148465545115,0.14191793745651,"Base Atlas","Non-Martinotti","nMC5"
0.0661119112485372,-0.745865545214274,"Base Atlas","Martinotti","MC2"
0.847708586763712,6.26717595106258,"Base Atlas","Martinotti","MC1"
2.49371552855906,3.12734202390804,"Base Atlas","Martinotti","MC1"
1.53654885680613,-1.13269718641148,"Base Atlas","Non-Martinotti","nMC1"
6.39876437575755,-2.90488716119633,"Base Atlas","Non-Martinotti","nMC4"
-4.05716728775564,0.298748143969915,"Base Atlas","Martinotti","MC3"
-0.623908754277853,-6.46728011125431,"Base Atlas","Non-Martinotti","nMC4"
1.77732396514353,0.244478874861142,"Base Atlas","Martinotti","MC1"
-3.2030360659844,3.27603725439205,"Base Atlas","Martinotti","MC3"
-7.28852009384694,-1.07155080789433,"Base Atlas","LRP","LRP2"
7.47856593520579,-2.4049069499384,"Base Atlas","Non-Martinotti","nMC4"
-12.3182246646172,0.726109960137746,"Base Atlas","Martinotti","MC1"
-9.50596499054494,-2.68959637636051,"Base Atlas","LRP","LRP1"
4.63239217193064,0.667681970654866,"Base Atlas","Martinotti","MC1"
-1.36598348228994,-4.26586791032658,"Base Atlas","Martinotti","MC2"
-5.7426450213677,2.39403728490963,"Base Atlas","Martinotti","MC3"
1.84590685756144,0.653092958985707,"Base Atlas","Martinotti","MC1"
6.77494931609568,-4.36739464753971,"Base Atlas","Non-Martinotti","nMC4"
3.73429298789439,7.3423984432806,"Base Atlas","Martinotti","MC1"
-1.39390408604207,-4.31396122926579,"Base Atlas","Non-Martinotti","nMC4"
1.49305951983866,-2.44935365671025,"Base Atlas","Non-Martinotti","nMC1"
0.700362090181681,-2.09949918741093,"Base Atlas","Martinotti","MC2"
4.92782426268992,5.05285529142513,"Base Atlas","Martinotti","MC1"
7.44259763152537,-0.26872559541569,"Base Atlas","Non-Martinotti","nMC5"
2.06825185210642,-1.66060169690953,"Base Atlas","Non-Martinotti","nMC1"
-9.55534815399709,-0.792181274832347,"Base Atlas","LRP","LRP1"
8.01344991118846,1.93795172220363,"Base Atlas","Non-Martinotti","nMC5"
-3.09345936386648,-1.11390789502964,"Base Atlas","Martinotti","MC2"
-9.01159357636037,-1.39099963659153,"Base Atlas","LRP","LRP1"
5.78363395125804,-0.250141671837428,"Base Atlas","Non-Martinotti","nMC5"
-8.11596941559377,-1.46277006620274,"Base Atlas","LRP","LRP1"
6.13352227599558,-0.176095387877086,"Base Atlas","Non-Martinotti","nMC5"
-8.05686497299734,-1.82649131769047,"Base Atlas","LRP","LRP1"
1.30875325591502,-2.91206022256718,"Base Atlas","Non-Martinotti","nMC1"
0.544932071279856,0.707437195836446,"Base Atlas","Martinotti","MC2"
-2.21905326454702,3.84950975423946,"Base Atlas","Martinotti","MC1"
-0.809664185929922,1.63661579137935,"Base Atlas","Martinotti","MC1"
-3.62434053032461,-1.1895749186884,"Base Atlas","Martinotti","MC1"
6.27604747207102,1.17371217256679,"Base Atlas","Non-Martinotti","nMC5"
3.94109750182566,-2.4293677424799,"Base Atlas","Non-Martinotti","nMC3"
-10.8067328891045,2.66370133405819,"Base Atlas","LRP","LRP2"
5.28201604278025,3.56919554716243,"Base Atlas","Non-Martinotti","nMC5"
-0.147189225841192,2.55929950719967,"Base Atlas","Martinotti","MC1"
1.26711464316783,-4.18297644609318,"Base Atlas","Non-Martinotti","nMC1"
-1.64792906849447,0.0979301566471073,"Base Atlas","Martinotti","MC2"
-5.2256019076592,-1.94055744165287,"Base Atlas","LRP","HIn2"
0.942104701113077,4.6887529278387,"Base Atlas","Martinotti","MC1"
-4.76844811050954,3.92899564748897,"Base Atlas","Martinotti","MC3"
-0.698126431394247,-2.42054506296025,"Base Atlas","Martinotti","MC2"
1.90946841628489,5.68257693296566,"Base Atlas","Martinotti","MC1"
-1.43993043510976,-0.462532333077052,"Base Atlas","Martinotti","MC2"
1.67101371676859,6.91571263319149,"Base Atlas","Martinotti","MC1"
-10.4214103183037,1.448403396665,"Base Atlas","LRP","LRP2"
6.22629142196116,-0.127774230183223,"Base Atlas","Non-Martinotti","nMC5"
1.26537466437754,6.60465172773494,"Base Atlas","Martinotti","MC1"
0.0417356082910024,-5.65566082948551,"Base Atlas","Non-Martinotti","nMC2"
-6.34405493347707,-1.68196650499211,"Base Atlas","LRP","MC3"
1.66827047259745,0.966916062890432,"Base Atlas","Martinotti","MC1"
-9.60813212006154,-0.137423044980624,"Base Atlas","LRP","LRP2"
7.13596845061717,3.60106305128231,"Base Atlas","Non-Martinotti","nMC5"
-9.71991419403615,0.201043494998357,"Base Atlas","LRP","LRP2"
-7.33861565201345,-1.77397783750401,"Base Atlas","LRP","LRP1"
-0.662402745175985,0.682755568086049,"Base Atlas","Martinotti","MC1"
3.17654395492015,-3.78468104356633,"Base Atlas","Non-Martinotti","nMC3"
4.14853597075877,1.2754627848257,"Base Atlas","Martinotti","MC1"
4.74052739531932,1.44039634710445,"Base Atlas","Non-Martinotti","nMC5"
0.724487725805613,4.63185719495907,"Base Atlas","Martinotti","MC1"
5.39896750838694,-4.55742712968693,"Base Atlas","Non-Martinotti","nMC4"
2.28577089698252,0.393378921805761,"Base Atlas","Martinotti","MC1"
7.65629458815989,2.64795021062984,"Base Atlas","Non-Martinotti","nMC5"
-2.89837002365651,-1.85190876478062,"Base Atlas","Martinotti","MC2"
4.11575103194651,0.796603300629995,"Base Atlas","Martinotti","MC1"
0.584840838026377,6.98427895551815,"Base Atlas","Martinotti","MC1"
1.94990992934641,-3.06866999620304,"Base Atlas","Non-Martinotti","nMC3"
-4.14382338135305,0.658409693299672,"Base Atlas","Martinotti","MC3"
6.3001287022346,1.13941482549801,"Base Atlas","Non-Martinotti","nMC5"
-0.696356173444418,-0.768257996977427,"Base Atlas","Martinotti","MC2"
8.04690385253367,0.676063814221761,"Base Atlas","Non-Martinotti","nMC5"
1.14786875636515,2.44250468259945,"Base Atlas","Martinotti","MC1"
-7.9721085986382,-2.50755735391484,"Base Atlas","LRP","LRP1"
5.41782117278514,-6.14418955797062,"Base Atlas","Non-Martinotti","nMC4"
0.792749468397471,-0.282415202797511,"Base Atlas","Martinotti","MC1"
-9.7711980304009,-2.82649274820195,"Base Atlas","LRP","LRP1"
-1.07000839321676,-1.07265897744999,"Base Atlas","Martinotti","MC2"
-2.06224131195608,0.788632431088826,"Base Atlas","Martinotti","MC2"
-1.83145796864095,0.426574775039098,"Base Atlas","Martinotti","MC2"
-5.80789064972463,-1.05979045385227,"Base Atlas","LRP","HIn1"
4.1806538143867,1.40527454858913,"Base Atlas","Martinotti","MC1"
-7.4920289477593,-2.20881815904484,"Base Atlas","LRP","LRP1"
0.133791018437716,3.70200280195369,"Base Atlas","Martinotti","MC1"
-10.7235333880669,3.02858118063106,"Base Atlas","LRP","LRP2"
-9.53074240295949,-3.50276490205632,"Base Atlas","LRP","LRP1"
2.48148346335826,-4.25925179475651,"Base Atlas","Non-Martinotti","nMC3"
-9.91221785156789,1.22272662168636,"Base Atlas","LRP","LRP2"
-0.337722029376654,4.64756802564754,"Base Atlas","Martinotti","MC1"
1.20060360820231,2.35360626226558,"Base Atlas","Martinotti","MC1"
1.04200303943095,6.66996172910824,"Base Atlas","Martinotti","MC1"
0.47830719144282,1.23340920454159,"Base Atlas","Martinotti","MC1"
-1.02099912970128,1.85516397005214,"Base Atlas","Martinotti","MC1"
0.690647903990122,1.65040604120388,"Base Atlas","Martinotti","MC1"
1.71107948214945,-2.20142670625553,"Base Atlas","Martinotti","MC1"
-2.17034911720815,1.82246939188137,"Base Atlas","Martinotti","MC2"
1.61958790213999,-5.74182578080998,"Base Atlas","Non-Martinotti","nMC1"
-1.61950063316884,-0.0605465164195088,"Base Atlas","Martinotti","MC2"
1.67589939029154,3.14026955610408,"Base Atlas","Martinotti","MC1"
-2.38363074867788,0.850870230256459,"Base Atlas","Martinotti","MC2"
3.13535690696177,-2.08051916116581,"Base Atlas","Non-Martinotti","nMC3"
1.52031577022013,6.86002949720516,"Base Atlas","Martinotti","MC1"
-9.81780504791799,0.687647082864186,"Base Atlas","LRP","LRP2"
-0.140886019755033,4.8379571819891,"Base Atlas","Martinotti","MC1"
-1.29188811390462,-2.97973533624516,"Base Atlas","Non-Martinotti","MC2"
1.43678856284556,1.26042691713466,"Base Atlas","Martinotti","MC1"
-11.2317626437432,0.909175076543233,"Base Atlas","LRP","LRP2"
-2.23189377396169,0.235434898196599,"Base Atlas","Martinotti","MC2"
2.67286920936045,-1.99817701333866,"Base Atlas","Non-Martinotti","nMC3"
-0.247169669557241,-4.67796345704899,"Base Atlas","Non-Martinotti","nMC1"
2.64948511512217,-1.60053869241581,"Base Atlas","Non-Martinotti","nMC3"
0.413280103515955,5.82652310377254,"Base Atlas","Martinotti","MC1"
5.5030825176948,-2.78181501382695,"Base Atlas","Non-Martinotti","nMC4"
-1.22471797077718,-0.368465504587748,"Base Atlas","Martinotti","MC2"
-9.78541159241262,0.085453980623624,"Base Atlas","LRP","LRP2"
-9.4525306185967,0.593308427392385,"Base Atlas","LRP","LRP2"
-0.5532605907208,-0.631856760920146,"Base Atlas","Martinotti","MC2"
6.0628559628242,-3.41874404901371,"Base Atlas","Non-Martinotti","nMC5"
0.344720039676996,0.456726499854467,"Base Atlas","Martinotti","MC2"
-8.97104811279836,-0.409125915707209,"Base Atlas","LRP","LRP2"
-2.05666744320455,-0.895824572981456,"Base Atlas","Martinotti","MC2"
-2.46443628876272,2.49001769071712,"Base Atlas","Martinotti","MC2"
-8.22344278900686,-2.55767889970646,"Base Atlas","LRP","LRP1"
-7.1986300906426,-2.19887753480778,"Base Atlas","LRP","LRP1"
-0.506711896348623,3.42844895368709,"Base Atlas","Martinotti","MC1"
4.64548707396922,1.23216299062862,"Base Atlas","Martinotti","nMC5"
-9.62364458649221,0.819766202031514,"Base Atlas","LRP","LRP2"
3.88787126929698,-5.69480296129093,"Base Atlas","Non-Martinotti","nMC4"
6.40808082015452,-3.62443967813359,"Base Atlas","Non-Martinotti","nMC4"
2.62807679564891,-2.13927575105534,"Base Atlas","Non-Martinotti","nMC3"
3.42281270415721,6.74021033292904,"Base Atlas","Martinotti","MC1"
1.19910884292063,-1.58830483907566,"Base Atlas","Non-Martinotti","nMC1"
0.467520181249949,5.98253754621639,"Base Atlas","Martinotti","MC1"
-2.3243100604302,-0.726646325529673,"Base Atlas","Martinotti","MC1"
2.27399325759349,-2.87454195970402,"Base Atlas","Non-Martinotti","nMC3"
5.7539689579719,0.897643544732473,"Base Atlas","Non-Martinotti","nMC5"
7.68205523879466,1.94865468984737,"Base Atlas","Non-Martinotti","nMC5"
1.69897020251689,5.43803481107845,"Base Atlas","Martinotti","MC1"
1.51651013286051,-4.99141283983097,"Base Atlas","Non-Martinotti","nMC2"
0.016467910420271,3.58710268980159,"Base Atlas","Martinotti","MC1"
1.65826106460032,3.53048018461361,"Base Atlas","Martinotti","MC1"
1.65471375377116,6.21546105390682,"Base Atlas","Martinotti","MC1"
-0.184219326663641,-1.53031691068516,"Base Atlas","Non-Martinotti","nMC1"
-2.93230962364736,4.66602114683285,"Base Atlas","Martinotti","MC1"
-7.41666960327688,0.567485191880605,"Base Atlas","Martinotti","MC3"
6.97484803588328,1.94804147726192,"Base Atlas","Non-Martinotti","nMC5"
3.05848622710642,-1.71709950918064,"Base Atlas","Non-Martinotti","nMC3"
7.807918314051,1.03349117284908,"Base Atlas","Non-Martinotti","nMC5"
-0.581219192433981,-1.63681837076054,"Base Atlas","Martinotti","MC2"
-8.28682112305227,-3.40397187227116,"Base Atlas","LRP","LRP1"
6.7477924862617,-1.8143854951273,"Base Atlas","Non-Martinotti","nMC5"
-6.16676163284841,-0.740057549418071,"Base Atlas","LRP","LRP1"
8.00912499816355,2.01624754911556,"Base Atlas","Non-Martinotti","nMC5"
1.44123065860209,-1.1915496205698,"Base Atlas","Non-Martinotti","nMC1"
-0.404380317617086,-6.0658161258112,"Base Atlas","Non-Martinotti","MC3"
2.69910216720042,1.70715872293606,"Base Atlas","Martinotti","MC1"
-0.179414454687265,0.885065534173391,"Base Atlas","Martinotti","MC1"
-9.88813471405568,0.481387176572225,"Base Atlas","LRP","LRP2"
-9.39945196716848,-0.278771004618266,"Base Atlas","LRP","LRP2"
0.23072389156756,-2.66447897905217,"Base Atlas","Non-Martinotti","nMC1"
-6.92419838516775,-2.23678322786198,"Base Atlas","LRP","LRP1"
0.942155603479715,-2.61642786020146,"Base Atlas","Martinotti","nMC1"
-1.64859819023672,-1.70005067342625,"Base Atlas","Martinotti","MC2"
-11.3793551882988,1.97746995931759,"Base Atlas","LRP","LRP2"
-9.5682704409844,-2.74230571740971,"Base Atlas","LRP","LRP1"
-2.00379168598714,-0.309264740885356,"Base Atlas","Martinotti","MC2"
1.9159357586616,-6.32370015138493,"Base Atlas","Non-Martinotti","nMC1"
-9.3499333819634,-1.08686526769505,"Base Atlas","LRP","LRP2"
5.67269206435618,1.03231517320766,"Base Atlas","Non-Martinotti","nMC5"
-10.1446435412652,0.819751122056386,"Base Atlas","LRP","LRP2"
-1.09869241325918,-0.106303608955005,"Base Atlas","Martinotti","MC1"
-7.49869751541677,0.646245636998555,"Base Atlas","Martinotti","MC3"
-1.25839483349386,3.21626976972713,"Base Atlas","Martinotti","MC1"
-9.04054236023488,0.584330537377736,"Base Atlas","LRP","LRP2"
5.4145176449531,3.35433916097774,"Base Atlas","Non-Martinotti","MC1"
0.894599858831736,5.86116293913021,"Base Atlas","Martinotti","MC1"
3.20650554091868,-1.53262241834507,"Base Atlas","Non-Martinotti","nMC5"
-0.379666533160833,5.4214361096014,"Base Atlas","Martinotti","MC1"
4.2400062123054,-0.241861692608455,"Base Atlas","Non-Martinotti","nMC5"
0.99348485858378,5.95777062421932,"Base Atlas","Martinotti","MC1"
-0.770409222531942,-3.40852304452763,"Base Atlas","Non-Martinotti","nMC1"
4.8734700718635,5.08572367674007,"Base Atlas","Martinotti","MC1"
4.0038263836616,-2.47655364030705,"Base Atlas","Non-Martinotti","nMC3"
-8.37324785797658,-0.622278950155833,"Base Atlas","LRP","LRP2"
3.23673892409739,-3.17723294252262,"Base Atlas","Non-Martinotti","nMC3"
4.09471345336375,2.01845411306514,"Base Atlas","Martinotti","MC1"
0.958557132791849,-3.00907536500798,"Base Atlas","Non-Martinotti","MC2"
3.76124430091319,2.17305568700924,"Base Atlas","Martinotti","MC1"
0.192045424293848,2.51001409536495,"Base Atlas","Martinotti","MC1"
-1.06925737469259,-2.83143778795109,"Base Atlas","Non-Martinotti","nMC1"
-7.3877284487969,-1.90813311094151,"Base Atlas","LRP","LRP1"
7.87189984710154,1.80467514043941,"Base Atlas","Non-Martinotti","nMC5"
-1.0592166146523,1.09847561365261,"Base Atlas","Martinotti","MC2"
-11.1870191058404,2.8592977905859,"Base Atlas","LRP","LRP2"
5.34087253005442,1.90291205888881,"Base Atlas","Non-Martinotti","nMC5"
1.91274130732951,6.90220860487118,"Base Atlas","Martinotti","MC1"
-8.41577219574514,-3.08841916078434,"Base Atlas","LRP","LRP1"
-11.9269263705498,0.71718976741924,"Base Atlas","LRP","LRP2"
2.39484072120127,1.52810172086849,"Base Atlas","Martinotti","MC1"
-4.09553837387624,0.959649720250508,"Base Atlas","Martinotti","MC2"
-8.4716899356133,-2.94215603822575,"Base Atlas","LRP","LRP1"
1.11245155723033,7.29220608717098,"Base Atlas","Martinotti","MC1"
-6.7499201258904,-0.594398639143565,"Base Atlas","LRP","HIn1"
4.33750892074046,-5.75559159273014,"Base Atlas","Non-Martinotti","nMC4"
6.42913318068919,1.55892185217037,"Base Atlas","Non-Martinotti","nMC5"
1.12262261302409,-6.78654929155216,"Base Atlas","Non-Martinotti","nMC1"
-9.54062246887746,-2.98966809266911,"Base Atlas","LRP","LRP1"
-0.803353603768972,-1.7571504926096,"Base Atlas","Martinotti","MC2"
-2.72174977867666,-0.0358586935113457,"Base Atlas","Martinotti","MC2"
1.53678286464152,5.47023324018612,"Base Atlas","Martinotti","MC1"
7.20397448928294,-3.59310718530522,"Base Atlas","Non-Martinotti","nMC4"
-1.00654154627386,1.55340281969204,"Base Atlas","Martinotti","MC1"
-1.07594835369649,-1.93254455083714,"Base Atlas","Martinotti","MC2"
6.25583243758616,3.8207600498785,"Base Atlas","Non-Martinotti","nMC5"
-1.11970543472829,0.629425981103322,"Base Atlas","Martinotti","MC2"
0.345081631254526,4.87180212980404,"Base Atlas","Martinotti","MC1"
-1.08143901436391,1.68657175546779,"Base Atlas","Martinotti","MC1"
1.56420219333109,7.98476056104793,"Base Atlas","Martinotti","MC1"
-10.6583945712334,2.48185185438289,"Base Atlas","LRP","LRP2"
-2.61645006744924,-0.879690966547587,"Base Atlas","Martinotti","MC2"
5.22098613173899,0.217485182939908,"Base Atlas","Non-Martinotti","nMC5"
6.04833341033396,-4.50943490022526,"Base Atlas","Non-Martinotti","nMC4"
0.0751054027789556,-2.29173680299626,"Base Atlas","Non-Martinotti","MC2"
2.82362080008921,-2.93243714326725,"Base Atlas","Non-Martinotti","nMC3"
4.17231011779246,-3.93850632661686,"Base Atlas","Non-Martinotti","nMC4"
3.42994285018382,7.04670599943294,"Base Atlas","Martinotti","MC1"
2.25301003844676,-1.88063260072575,"Base Atlas","Non-Martinotti","nMC3"
1.57500517756877,-1.64953740590916,"Base Atlas","Non-Martinotti","nMC3"
4.8435800114387,-5.40610667222843,"Base Atlas","Non-Martinotti","nMC4"
0.0170371794813596,3.27279452329769,"Base Atlas","Martinotti","MC1"
7.58269906432566,-2.2761489962946,"Base Atlas","Non-Martinotti","nMC4"
-12.4277665576226,1.34928254133358,"Base Atlas","Martinotti","HIn1"
1.80420554072795,-2.05604692453251,"Base Atlas","Non-Martinotti","nMC4"
-9.67350363342824,0.113278367577932,"Base Atlas","LRP","LRP2"
3.7881932297462,-2.48485299104557,"Base Atlas","Non-Martinotti","nMC3"
0.967317942690226,4.57216624265804,"Base Atlas","Martinotti","MC1"
-0.636697169232992,-1.95309146398411,"Base Atlas","Martinotti","MC2"
-0.143058832574514,-1.67146082872257,"Base Atlas","Martinotti","MC2"
3.85611439139781,0.940280177651784,"Base Atlas","Martinotti","MC1"
1.7017228642219,-2.11894031518803,"Base Atlas","Non-Martinotti","nMC1"
5.27270770461497,0.603660323678395,"Base Atlas","Non-Martinotti","nMC5"
4.71496653945384,-1.83255942815647,"Base Atlas","Non-Martinotti","nMC3"
-8.04111456482473,-2.06625839227543,"Base Atlas","LRP","LRP1"
1.6010000744575,6.98762539869442,"Base Atlas","Martinotti","MC1"
-1.22254204361501,2.12461976057186,"Base Atlas","Martinotti","MC1"
0.663781825613352,-2.08306475633488,"Base Atlas","Non-Martinotti","nMC1"
3.48597860724864,-4.02742548936711,"Base Atlas","Non-Martinotti","nMC4"
-9.3225257357842,0.587094166337392,"Base Atlas","LRP","LRP2"
1.14112282187876,6.658688345014,"Base Atlas","Martinotti","MC1"
-0.66157078354421,-2.34946509355412,"Base Atlas","Non-Martinotti","MC2"
1.01375615985331,6.7327096844305,"Base Atlas","Martinotti","MC1"
3.11156464011607,-1.96454950326786,"Base Atlas","Non-Martinotti","nMC3"
-12.4113738497979,1.16419903284206,"Base Atlas","LRP","LRP2"
5.96131205947337,-3.81156464570866,"Base Atlas","Non-Martinotti","nMC4"
-11.6453378161675,2.40329269415035,"Base Atlas","LRP","LRP2"
4.46907544524607,4.84063939100399,"Base Atlas","Martinotti","MC1"
1.6346834936851,-2.83067842477665,"Base Atlas","Non-Martinotti","nMC1"
6.82981515319285,-5.73230095857487,"Base Atlas","Non-Martinotti","nMC4"
0.910927895616861,-3.23471470826969,"Base Atlas","Non-Martinotti","nMC1"
4.7421977558845,-4.47172995561466,"Base Atlas","Non-Martinotti","nMC4"
-5.58421587555471,1.32545403486385,"Base Atlas","Martinotti","MC3"
-7.09809374420705,-1.64038976186619,"Base Atlas","LRP","LRP1"
-1.88796186058584,0.861027755795858,"Base Atlas","Martinotti","MC2"
-11.2109010180718,3.08957008367672,"Base Atlas","LRP","LRP2"
-10.4599330386406,0.220269256292722,"Base Atlas","LRP","LRP2"
-10.3270184954888,1.20598439222469,"Base Atlas","LRP","LRP2"
2.32585478217539,-1.96183916086064,"Base Atlas","Non-Martinotti","nMC1"
-1.01067512838903,-6.1579792117487,"Base Atlas","Non-Martinotti","MC3"
-0.191453229475645,-4.33791466707096,"Base Atlas","Non-Martinotti","nMC1"
-0.461503889251379,-1.37883730882511,"Base Atlas","Martinotti","MC2"
-0.432022597480444,-3.25909515375004,"Base Atlas","Martinotti","MC2"
0.0870955625289403,2.65480212217464,"Base Atlas","Martinotti","MC1"
-4.06807684509817,0.915899076520345,"Base Atlas","Martinotti","MC2"
2.65736174971995,8.05143908506527,"Base Atlas","Martinotti","MC1"
0.493844214987131,1.49206296449795,"Base Atlas","Martinotti","MC2"
5.52284121901927,-3.88360091203556,"Base Atlas","Non-Martinotti","nMC4"
2.0580461064094,-1.29965361112461,"Base Atlas","Non-Martinotti","nMC1"
-7.30592512695852,-2.03887196534977,"Base Atlas","LRP","LRP1"
-9.34627413361135,-0.458503059090236,"Base Atlas","LRP","LRP2"
0.0444435516112767,1.055621066152,"Base Atlas","Martinotti","MC2"
5.69630170257029,-6.3433835124384,"Base Atlas","Non-Martinotti","nMC4"
2.26694989592967,-0.26765765899525,"Base Atlas","Non-Martinotti","nMC5"
0.938474420618387,0.270379134475133,"Base Atlas","Martinotti","MC1"
4.09775519759593,-6.16099091523991,"Base Atlas","Non-Martinotti","nMC1"
5.11567378432688,0.202000715791127,"Base Atlas","Non-Martinotti","nMC5"
-1.13199698536458,-4.35743494981632,"Base Atlas","Non-Martinotti","nMC4"
